time:    0.0
  100.00   34.47    7.73    1.25    0.16    0.02    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.02    0.16    1.25    7.73   34.47  100.00
time:  136.0
  100.00   34.62    7.81    1.27    0.16    0.02    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.02    0.16    1.27    7.81   34.62  100.00
time:  137.0
  100.00   34.78    7.89    1.30    0.17    0.02    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.02    0.17    1.30    7.89   34.78  100.00
time:  138.0
  100.00   34.93    7.97    1.32    0.17    0.02    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.02    0.17    1.32    7.97   34.93  100.00
time:  139.0
  100.00   35.08    8.05    1.34    0.17    0.02    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.02    0.17    1.34    8.05   35.08  100.00
time:  140.0
  100.00   35.23    8.13    1.36    0.18    0.02    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.02    0.18    1.36    8.13   35.23  100.00
time:  141.0
  100.00   35.38    8.22    1.38    0.18    0.02    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.02    0.18    1.38    8.22   35.38  100.00
time:  142.0
  100.00   35.53    8.30    1.41    0.19    0.02    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.02    0.19    1.41    8.30   35.53  100.00
time:  143.0
  100.00   35.68    8.38    1.43    0.19    0.02    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.02    0.19    1.43    8.38   35.68  100.00
time:  144.0
  100.00   35.83    8.46    1.45    0.19    0.02    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.02    0.19    1.45    8.46   35.83  100.00
time:  145.0
  100.00   35.98    8.54    1.48    0.20    0.02    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.02    0.20    1.48    8.54   35.98  100.00
time:  146.0
  100.00   36.12    8.62    1.50    0.20    0.02    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.02    0.20    1.50    8.62   36.12  100.00
time:  147.0
  100.00   36.27    8.70    1.52    0.21    0.02    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.02    0.21    1.52    8.70   36.27  100.00
time:  148.0
  100.00   36.41    8.79    1.55    0.21    0.02    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.02    0.21    1.55    8.79   36.41  100.00
time:  149.0
  100.00   36.56    8.87    1.57    0.22    0.02    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.02    0.22    1.57    8.87   36.56  100.00
time:  150.0
  100.00   36.70    8.95    1.59    0.22    0.02    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.02    0.22    1.59    8.95   36.70  100.00
time:  151.0
  100.00   36.84    9.03    1.62    0.23    0.03    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.03    0.23    1.62    9.03   36.84  100.00
time:  152.0
  100.00   36.98    9.11    1.64    0.23    0.03    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.03    0.23    1.64    9.11   36.98  100.00
time:  153.0
  100.00   37.13    9.19    1.67    0.24    0.03    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.03    0.24    1.67    9.19   37.13  100.00
time:  154.0
  100.00   37.26    9.27    1.69    0.24    0.03    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.03    0.24    1.69    9.27   37.26  100.00
time:  155.0
  100.00   37.40    9.36    1.71    0.24    0.03    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.03    0.24    1.71    9.36   37.40  100.00
time:  156.0
  100.00   37.54    9.44    1.74    0.25    0.03    0.00    0.00    0.00    0.00
